folio,caja,usuario,fecha,cantidad,producto,importe,valor,utilidad
68290,Caja 1,JENNY,20/06/2025,,,12.00,9.94,2.06
,,,,1.00,Sedalmerck Max Par,12.00,9.94,2.06
68291,Caja 1,JENNY,20/06/2025,,,11.00,5.21,5.79
,,,,1.00,Valle Frut Citrus 355 ml 342198,11.00,5.21,5.79
68292,Caja 1,JENNY,20/06/2025,,,23.00,16.22,6.78
,,,,1.00,Bolsa Basura Mediana 1pza,5.00,2.30,2.70
,,,,1.00,Fabuloso 500g Lavanda,18.00,13.92,4.08
68293,Caja 1,JENNY,20/06/2025,,,5.00,4.31,0.69
,,,,1.00,Paleta Bubbaloo Xtreme Fresa 1Pz,5.00,4.31,0.69
68294,Caja Icsi,Luis,20/06/2025,,,272.50,266.06,6.44
,,,,1.00,PEPSI 1.5 LTS PAQ 12PZ,272.50,266.06,6.44
68295,Caja 1,JENNY,20/06/2025,,,80.00,66.80,13.20
,,,,1.00,Pan bimbo Blanco Grande 640g 029183,50.00,42.13,7.87
,,,,0.27,Jamon Rebanado Suly 1kg,20.00,16.03,3.97
,,,,0.08,Queso De Hebra,10.00,8.64,1.36
68296,Caja 1,JENNY,20/06/2025,,,21.00,14.81,6.19
,,,,1.00,Saladita 186GM,21.00,14.81,6.19
68297,Caja 1,JENNY,20/06/2025,,,20.00,15.42,4.58
,,,,1.00,Peñafiel Agua Mineralizada 600,20.00,15.42,4.58
68298,Caja 1,JENNY,20/06/2025,,,50.00,37.65,12.35
,,,,1.00,Coca Jumbo 3lts 4745,50.00,37.65,12.35
68299,Caja Icsi,Luis,20/06/2025,,,33.00,28.15,4.85
,,,,1.00,coca cola 1.350 ml,33.00,28.15,4.85
68300,Caja 1,JENNY,20/06/2025,,,37.00,29.47,7.53
,,,,1.00,Mediacrema Lala 250g,17.00,13.61,3.39
,,,,0.18,Queso Fresco,20.00,15.86,4.14
68301,Caja 1,JENNY,20/06/2025,,,33.00,27.39,5.61
,,,,1.00,Pan Tostado Bimbo Normal,33.00,27.39,5.61
68302,Caja Icsi,Luis,20/06/2025,,,95.00,74.58,20.42
,,,,1.00,Fresca Jumbo 3lts,43.00,34.36,8.64
,,,,1.00,Cremax Chocolate 213g,32.00,25.42,6.58
,,,,1.00,Vaso Termico Unicel Dart #12,20.00,14.80,5.20
68303,Caja 1,JENNY,20/06/2025,,,17.00,11.63,5.37
,,,,1.00,Magnus Sobre Omnilife 20g,17.00,11.63,5.37
68304,Caja 1,JENNY,20/06/2025,,,12.00,10.28,1.72
,,,,1.00,Clarasol 1 Litro,12.00,10.28,1.72
68305,Caja 1,JENNY,20/06/2025,,,30.00,26.01,3.99
,,,,0.24,Queso De Hebra,30.00,26.01,3.99
68306,Caja 1,JENNY,20/06/2025,,,10.00,4.26,5.74
,,,,1.00,Ajo 1pza,10.00,4.26,5.74
68307,Caja 1,JENNY,20/06/2025,,,73.00,61.44,11.56
,,,,1.00,Coca Retornable 3LTS 3068,42.00,36.24,5.76
,,,,1.00,Rocko 44g,11.00,8.40,2.60
,,,,1.00,Chips fuego 62g,20.00,16.80,3.20
68308,Caja 1,JENNY,20/06/2025,,,4.00,1.68,2.32
,,,,4.00,Vaso Plastico Individual del #8 1pza,4.00,1.68,2.32
68309,Caja 1,JENNY,20/06/2025,,,68.00,56.11,11.89
,,,,1.00,Pepsi Jumbo 3Lt,38.00,30.10,7.90
,,,,0.24,Queso De Hebra,30.00,26.01,3.99
68310,Caja 1,JENNY,20/06/2025,,,19.00,15.99,3.01
,,,,1.00,Mantequilla Primavera Barra,19.00,15.99,3.01
68311,Caja 1,JENNY,20/06/2025,,,5.00,3.55,1.45
,,,,1.00,Paleta Bubbaloo Xtreme Mora 1Pz,5.00,3.55,1.45
68312,Caja 1,JENNY,20/06/2025,,,17.00,13.44,3.56
,,,,1.00,Barritas Fresa Mas Galleta 75g,17.00,13.44,3.56
68313,Caja 1,JENNY,20/06/2025,,,50.00,43.35,6.65
,,,,0.40,Queso De Hebra,50.00,43.35,6.65
68314,Caja 1,JENNY,20/06/2025,,,7.00,5.73,1.27
,,,,1.00,Crossantines 32g,7.00,5.73,1.27
68315,Caja 1,JENNY,20/06/2025,,,5.00,3.55,1.45
,,,,1.00,Paleta Bubbaloo Xtreme Mora 1Pz,5.00,3.55,1.45
68316,Caja 1,JENNY,20/06/2025,,,3.00,2.08,0.92
,,,,2.00,Bombon Individual,3.00,2.08,0.92
68317,Caja 1,JENNY,20/06/2025,,,10.00,8.20,1.80
,,,,1.00,Rebanadas Bimbo,10.00,8.20,1.80
68318,Caja 1,JENNY,20/06/2025,,,35.00,29.45,5.55
,,,,1.00,Nito 1Pza 62g,15.00,12.45,2.55
,,,,1.00,Cafe Lala Clasico 330ml,20.00,17.00,3.00
68319,Caja 1,JENNY,20/06/2025,,,12.50,8.58,3.92
,,,,1.00,Nescafe Clasico Sobre 14gr,12.50,8.58,3.92
68320,Caja 1,JENNY,20/06/2025,,,6.00,3.74,2.26
,,,,2.00,Trident Menta 4 past 5.2gr,6.00,3.74,2.26
68321,Caja 1,JENNY,20/06/2025,,,41.00,32.62,8.38
,,,,1.00,Panque Pasas 280g,41.00,32.62,8.38
68322,Caja Icsi,Luis,20/06/2025,,,223.00,217.43,5.57
,,,,1.00,COCA RETORNABLE 3LTS PAQ 6PZA,223.00,217.43,5.57
68323,Caja Icsi,Luis,20/06/2025,,,20.00,16.87,3.13
,,,,1.00,Coca Cola 600ml,20.00,16.87,3.13
68324,Caja 1,JENNY,20/06/2025,,,285.00,242.36,42.64
,,,,1.00,Vaso Termico de Unicel #8 Paq 25pzas,17.00,9.70,7.30
,,,,2.00,Queso De Hebra,250.00,218.48,31.52
,,,,1.00,Nescafe Dolca 22gr Sobre Grande,18.00,14.18,3.82
68325,Caja 1,JENNY,20/06/2025,,,52.00,41.95,10.05
,,,,1.00,Agua Ciel 1.5 Lts 4721,18.00,12.75,5.25
,,,,1.00,Nito 1Pza 62g,15.00,12.45,2.55
,,,,1.00,Trikitrakes 85g,19.00,16.75,2.25
68326,Caja 1,JENNY,20/06/2025,,,43.00,35.61,7.39
,,,,1.00,Clarasol 1.850lt,23.00,19.78,3.22
,,,,1.00,Platanitos Fritos Y Chicharrones (bananitas),20.00,15.83,4.17
68327,Caja 1,JENNY,20/06/2025,,,20.00,15.83,4.17
,,,,1.00,Platanitos Fritos Y Chicharrones (bananitas),20.00,15.83,4.17
68328,Caja 1,JENNY,20/06/2025,,,223.00,217.43,5.57
,,,,1.00,COCA RETORNABLE 3LTS PAQ 6PZA,223.00,217.43,5.57
68329,Caja 1,JENNY,20/06/2025,,,15.00,11.99,3.01
,,,,1.00,Churrumais Flamas 60gr 7500478042319,15.00,11.99,3.01
68330,Caja 1,JENNY,20/06/2025,,,12.00,6.78,5.22
,,,,2.00,Cigarro Marlboro Individual 1Pza,12.00,6.78,5.22
68331,Caja 1,JENNY,20/06/2025,,,21.00,17.03,3.97
,,,,1.00,Foca 500gr,21.00,17.03,3.97
68332,Caja Icsi,Luis,20/06/2025,,,19.00,16.21,2.79
,,,,1.00,Peñafiel Naranjada 600ml,19.00,16.21,2.79
68333,Caja Icsi,Luis,20/06/2025,,,72.00,60.82,11.18
,,,,1.00,Coca Retornable 3LTS 3068,42.00,36.24,5.76
,,,,1.00,Chip jalapeño 62g,20.00,16.80,3.20
,,,,1.00,Papas barcel adobo 28g,10.00,7.78,2.22
68334,Caja 1,JENNY,20/06/2025,,,102.00,83.64,18.36
,,,,1.00,Sangria 3Lt,42.00,35.00,7.00
,,,,1.00,Electrolit Fresa 625 Ml,25.00,18.55,6.45
,,,,1.00,Florentinas Fresa 83gr 017300 7500478026562,19.00,16.81,2.19
,,,,1.00,Gansito Tradicional 1p 50g,16.00,13.28,2.72
68335,Caja 1,JENNY,20/06/2025,,,57.00,48.42,8.58
,,,,0.24,Queso De Hebra,30.00,26.01,3.99
,,,,1.00,tortillina 382.5g,27.00,22.41,4.59
68336,Caja Icsi,Luis,20/06/2025,,,17.00,13.60,3.40
,,,,1.00,Yoghurt Lala Fresa 220g 023431,17.00,13.60,3.40
68337,Caja Icsi,Luis,20/06/2025,,,80.00,1.00,79.00
,,,,1.00,Chip Telcel Con Saldo Activado 50 Saldo,80.00,1.00,79.00
68338,Caja 1,JENNY,20/06/2025,,,1.50,0.79,0.71
,,,,1.00,Bubbaloo Fresa 5.1gr,1.50,0.79,0.71
68339,Caja 1,JENNY,20/06/2025,,,1.50,0.79,0.71
,,,,1.00,Bubbaloo Fresa 5.1gr,1.50,0.79,0.71
68340,Caja 1,JENNY,20/06/2025,,,80.00,67.14,12.86
,,,,0.40,Queso De Hebra,50.00,43.35,6.65
,,,,0.27,Queso Fresco,30.00,23.79,6.21
68341,Caja Icsi,Luis,20/06/2025,,,80.00,1.00,79.00
,,,,1.00,Chip Telcel Con Saldo Activado 50 Saldo,80.00,1.00,79.00
68342,Caja Icsi,Luis,20/06/2025,,,39.00,30.03,8.97
,,,,1.00,Nectar Valle Durazno Cristal 413ml,19.00,13.46,5.54
,,,,1.00,Maravillas Gamesa 116g,20.00,16.57,3.43
68343,Caja 1,JENNY,20/06/2025,,,1.50,0.77,0.73
,,,,1.00,Clorets Menta 2.8gr 2Pastillas,1.50,0.77,0.73
68344,Caja 1,JENNY,20/06/2025,,,5.00,3.55,1.45
,,,,1.00,Paleta Bubbaloo Xtreme Mora 1Pz,5.00,3.55,1.45
68345,Caja 1,JENNY,20/06/2025,,,8.00,5.96,2.04
,,,,1.00,Vogue Higienico De Rollo Ind,8.00,5.96,2.04
68346,Caja 1,JENNY,20/06/2025,,,2.00,1.07,0.93
,,,,1.00,Caramelo De aniz y menta Individual,2.00,1.07,0.93
68347,Caja Icsi,Luis,20/06/2025,,,27.00,22.15,4.85
,,,,1.00,Libreta Scribe Cuadro 100hjs,27.00,22.15,4.85
68348,Caja 1,JENNY,20/06/2025,,,31.00,21.47,9.53
,,,,5.00,Globo Individual,10.00,4.35,5.65
,,,,1.00,Receta crujiente57g,21.00,17.12,3.88
68349,Caja 1,JENNY,20/06/2025,,,3.00,1.58,1.42
,,,,2.00,Bubbaloo Fresa 5.1gr,3.00,1.58,1.42
68350,Caja 1,JENNY,20/06/2025,,,34.00,31.25,2.75
,,,,1.00,HUEVO CRIO 1/2 CONO,34.00,31.25,2.75
68351,Caja 1,JENNY,20/06/2025,,,96.00,84.00,12.00
,,,,2.00,Epura Garrafon 20 Lts,96.00,84.00,12.00
68352,Caja 1,JENNY,20/06/2025,,,30.00,21.18,8.82
,,,,0.59,Salchijocho Pavo Any Agranel,30.00,21.18,8.82
68354,Caja 1,JENNY,20/06/2025,,,46.00,28.97,17.03
,,,,1.00,BOLSA BASURA MEDIANA 1KG 60x90,46.00,28.97,17.03
68353,Caja Icsi,Luis,20/06/2025,,,1000.00,980.00,20.00
,,,,1000.00,MASTER SERVICIOS XTREME,1000.00,980.00,20.00
68355,Caja 1,JENNY,20/06/2025,,,42.00,36.24,5.76
,,,,1.00,Coca Retornable 3LTS 3068,42.00,36.24,5.76
68356,Caja Icsi,Luis,20/06/2025,,,63.00,48.78,14.22
,,,,1.00,Pepsi Jumbo 3Lt,38.00,30.10,7.90
,,,,1.00,Electrolit Coco 625ml,25.00,18.68,6.32
68357,Caja Icsi,Luis,20/06/2025,,,30.00,20.83,9.17
,,,,1.00,Nectar Valle De Durazno 1 Lt 333851,30.00,20.83,9.17
68358,Caja 1,JENNY,20/06/2025,,,223.00,217.43,5.57
,,,,1.00,COCA RETORNABLE 3LTS PAQ 6PZA,223.00,217.43,5.57
68359,Caja Icsi,Luis,20/06/2025,,,49.00,39.17,9.83
,,,,1.00,Fanta Fresa 600ml,20.00,15.17,4.83
,,,,2.00,Placer Fresa Yoplait 145g 9258,29.00,24.00,5.00
68360,Caja Icsi,Luis,20/06/2025,,,6.00,0.00,6.00
,,,,1.00,Caja Vacia De Huevo,6.00,0.00,6.00
68361,Caja Icsi,Luis,20/06/2025,,,8.00,0.32,7.68
,,,,2.00,IMPRESION A COLORES,8.00,0.32,7.68
68362,Caja Icsi,Luis,20/06/2025,,,399.98,386.88,13.10
,,,,416.00,MASTER TMAC MAYOREO RECARGA,399.98,386.88,13.10
68363,Caja 1,JENNY,20/06/2025,,,30.00,23.79,6.21
,,,,0.27,Queso Fresco,30.00,23.79,6.21
68364,Caja 1,JENNY,20/06/2025,,,223.00,217.43,5.57
,,,,1.00,COCA RETORNABLE 3LTS PAQ 6PZA,223.00,217.43,5.57
68365,Caja 1,JENNY,20/06/2025,,,50.00,40.43,9.57
,,,,1.00,Azucar 1 Kg,20.00,15.81,4.19
,,,,0.16,Queso De Hebra,20.00,17.24,2.76
,,,,1.00,Carlos V 18g,10.00,7.38,2.62
68366,Caja 1,JENNY,20/06/2025,,,10.00,9.99,0.01
,,,,1.00,Bolis Varios Sabores,10.00,9.99,0.01
68367,Caja 1,JENNY,20/06/2025,,,30.00,23.79,6.21
,,,,0.27,Queso Fresco,30.00,23.79,6.21
68368,Caja 1,JENNY,20/06/2025,,,37.00,26.29,10.71
,,,,1.00,Hielo Individual,7.00,2.50,4.50
,,,,0.27,Queso Fresco,30.00,23.79,6.21
68369,Caja 1,JENNY,20/06/2025,,,20.00,14.12,5.88
,,,,0.39,Salchijocho Pavo Any Agranel,20.00,14.12,5.88
68370,Caja 1,JENNY,20/06/2025,,,87.00,73.00,14.00
,,,,1.00,Coca Cola 600ml,20.00,16.87,3.13
,,,,1.00,Runners 58g,15.00,13.43,1.57
,,,,1.00,Nito 1Pza 62g,15.00,12.45,2.55
,,,,1.00,Chocoroles Piña  2p 80G,22.00,18.26,3.74
,,,,1.00,Cheetos Bolita Hornedo 42g 7500478044214,15.00,11.99,3.01
68371,Caja 1,JENNY,20/06/2025,,,107.00,87.99,19.01
,,,,1.00,Mediacrema Lala 480ml,29.00,26.81,2.19
,,,,0.16,Queso De Hebra,20.00,17.24,2.76
,,,,1.00,Chile Chipotle La Morena 210g,26.00,22.16,3.84
,,,,0.59,Salchijocho Pavo Any Agranel,30.00,21.18,8.82
,,,,1.00,Bolsa Asa Grande venta individual 1pz,2.00,0.60,1.40
68372,Caja 1,JENNY,20/06/2025,,,117.00,98.49,18.51
,,,,1.00,HUEVO CRIO CONO 30PZ,67.00,62.49,4.51
,,,,1.00,Salchijocho Pavo Any Agranel,50.00,36.00,14.00
68373,Caja 1,JENNY,20/06/2025,,,20.00,19.98,0.02
,,,,2.00,Bolis Varios Sabores,20.00,19.98,0.02
68374,Caja 1,JENNY,20/06/2025,,,20.00,17.24,2.76
,,,,0.16,Queso De Hebra,20.00,17.24,2.76
68375,Caja 1,JENNY,20/06/2025,,,104.00,85.74,18.26
,,,,1.00,Frijoles Refritos La Sierra 440g,15.00,11.71,3.29
,,,,0.20,Queso De Hebra,25.00,21.55,3.45
,,,,1.00,Doritos Nacho 61gr,18.00,14.66,3.34
,,,,1.00,Ruffles Queso 52g 7500478044221,19.00,15.41,3.59
,,,,1.00,tortillina 382.5g,27.00,22.41,4.59
68376,Caja 1,JENNY,20/06/2025,,,20.00,17.24,2.76
,,,,0.16,Queso De Hebra,20.00,17.24,2.76
68377,Caja 1,JENNY,20/06/2025,,,10.00,9.99,0.01
,,,,1.00,Bolis Varios Sabores,10.00,9.99,0.01
68378,Caja Icsi,Luis,20/06/2025,,,25.00,18.66,6.34
,,,,1.00,Electrolit Uva 625 Ml,25.00,18.66,6.34
68379,Caja Icsi,Luis,20/06/2025,,,80.00,1.00,79.00
,,,,1.00,Chip Telcel Con Saldo Activado 50 Saldo,80.00,1.00,79.00
68380,Caja Icsi,Luis,20/06/2025,,,18.00,13.06,4.94
,,,,1.00,Epura 1.5 lt,18.00,13.06,4.94
68381,Caja 1,JENNY,20/06/2025,,,34.00,31.25,2.75
,,,,1.00,HUEVO CRIO 1/2 CONO,34.00,31.25,2.75
68382,Caja 1,JENNY,20/06/2025,,,2.00,1.07,0.93
,,,,1.00,Caramelo De aniz y menta Individual,2.00,1.07,0.93
68383,Caja Icsi,Luis,20/06/2025,,,49.00,36.75,12.25
,,,,1.00,SOBRE COIN PAQ 50PZ,49.00,36.75,12.25
68384,Caja 1,JENNY,20/06/2025,,,116.00,98.13,17.87
,,,,1.00,Nutrileche 1pza,21.00,18.05,2.95
,,,,2.00,Barras de Coco 106g 100957,40.00,33.90,6.10
,,,,2.00,Bizcochito Gamesa 150G 100173,34.00,28.06,5.94
,,,,1.00,Principe Avellana 126g,21.00,18.12,2.88
68385,Caja 1,JENNY,20/06/2025,,,50.00,43.10,6.90
,,,,0.40,Queso De Hebra,50.00,43.10,6.90
68386,Caja 1,JENNY,20/06/2025,,,50.00,43.10,6.90
,,,,0.40,Queso De Hebra,50.00,43.10,6.90
68387,Caja 1,JENNY,20/06/2025,,,12.00,8.80,3.20
,,,,2.00,Tang De Naranja 25gm,12.00,8.80,3.20
68388,Caja 1,JENNY,20/06/2025,,,26.00,22.47,3.53
,,,,1.00,Lala deslactosada 1lit,26.00,22.47,3.53
68389,Caja 1,JENNY,20/06/2025,,,34.00,31.25,2.75
,,,,1.00,HUEVO CRIO 1/2 CONO,34.00,31.25,2.75
68390,Caja 1,JENNY,20/06/2025,,,15.00,11.96,3.04
,,,,1.00,Marias Gamesa 1pz 7500478010592,15.00,11.96,3.04
68391,Caja 1,JENNY,20/06/2025,,,47.00,35.59,11.41
,,,,2.00,Nectar Valle Durazno Minibrick 250ml,28.00,20.18,7.82
,,,,1.00,Ruffles Queso 52g 7500478044221,19.00,15.41,3.59
68392,Caja 1,JENNY,20/06/2025,,,50.00,45.00,5.00
,,,,1.00,Chocomilk Sobre 350gr,50.00,45.00,5.00
68393,Caja Icsi,Luis,20/06/2025,,,792.00,741.12,50.88
,,,,12.00,Envios De Recargas,12.00,0.12,11.88
,,,,780.00,ICSI Recargas Xtreme,780.00,741.00,39.00
68424,Caja Icsi,Luis,20/06/2025,,,56.00,4.48,51.52
,,,,2.00,COPIA CREDENCIAL,4.00,0.32,3.68
,,,,26.00,IMPRESION BLANCO Y NEGRO,52.00,4.16,47.84
68394,Caja 1,JENNY,20/06/2025,,,204.00,190.04,13.96
,,,,4.00,Envios De Recargas,4.00,0.04,3.96
,,,,200.00,RECARGAS XTREME (MULTICEL-MINISUPER),200.00,190.00,10.00
68395,Caja 1,SUSANA,20/06/2025,,,67.00,62.49,4.51
,,,,1.00,HUEVO CRIO CONO 30PZ,67.00,62.49,4.51
68396,Caja 1,SUSANA,20/06/2025,,,15.00,9.95,5.05
,,,,5.00,Huevo Crio Individual 1pza,15.00,9.95,5.05
68397,Caja 1,admin,20/06/2025,,,40.00,35.10,4.90
,,,,1.00,Lala 100 Sin Lactosa 1l,40.00,35.10,4.90
68398,Caja 1,admin,20/06/2025,,,149.00,121.69,27.31
,,,,0.24,Queso De Hebra,30.00,25.86,4.14
,,,,1.00,HUEVO CRIO 1/2 CONO,34.00,31.25,2.75
,,,,0.59,Salchijocho Pavo Any Agranel,30.00,21.18,8.82
,,,,1.00,Big Mix Fuego 75g,22.00,15.80,6.20
,,,,1.00,Jamon Americano Nutri 250g.,33.00,27.60,5.40
68399,Caja 1,admin,20/06/2025,,,24.00,17.84,6.16
,,,,1.00,Saba Buenas Noches Ext.Largas Alas Paq 8pz,24.00,17.84,6.16
68400,Caja 1,admin,20/06/2025,,,14.00,11.46,2.54
,,,,2.00,Crossantines 32g,14.00,11.46,2.54
68401,Caja 1,admin,20/06/2025,,,26.00,22.47,3.53
,,,,1.00,Lala deslactosada 1lit,26.00,22.47,3.53
68402,Caja 1,SUSANA,20/06/2025,,,63.00,47.92,15.08
,,,,5.00,Huevo Crio Individual 1pza,15.00,9.95,5.05
,,,,0.27,Queso Fresco,30.00,23.79,6.21
,,,,1.00,Nescafe Dolca 22gr Sobre Grande,18.00,14.18,3.82
68403,Caja 1,SUSANA,20/06/2025,,,22.00,15.80,6.20
,,,,1.00,Big Mix Fuego 75g,22.00,15.80,6.20
68404,Caja 1,SUSANA,20/06/2025,,,47.00,37.40,9.60
,,,,1.00,Mediacrema Lala 250g,17.00,13.61,3.39
,,,,0.27,Queso Fresco,30.00,23.79,6.21
68405,Caja 1,SUSANA,20/06/2025,,,39.00,29.30,9.70
,,,,1.00,Chips fuego 62g,20.00,16.80,3.20
,,,,1.00,sabritones rodacas sal y limon  60g,19.00,12.50,6.50
68406,Caja 1,SUSANA,20/06/2025,,,31.00,27.47,3.53
,,,,1.00,Familiar XL 600hjas 4rollos,31.00,27.47,3.53
68407,Caja 1,SUSANA,20/06/2025,,,78.00,56.85,21.15
,,,,1.00,Coca Jumbo 3lts 4745,50.00,37.65,12.35
,,,,1.00,Tostitos Salsa Verde 62g,18.00,10.80,7.20
,,,,1.00,Pop Karameladas 45 g,10.00,8.40,1.60
68408,Caja 1,SUSANA,20/06/2025,,,54.00,49.22,4.78
,,,,1.00,Clavel Abre Facil 360ml,20.00,17.97,2.03
,,,,1.00,HUEVO CRIO 1/2 CONO,34.00,31.25,2.75
68409,Caja 1,SUSANA,20/06/2025,,,38.00,31.42,6.58
,,,,1.00,Coca Cola 600ml,20.00,16.87,3.13
,,,,1.00,Sabritas sal 42gr,18.00,14.55,3.45
68410,Caja 1,SUSANA,20/06/2025,,,46.00,38.26,7.74
,,,,0.14,Queso Fresco,15.00,11.89,3.11
,,,,1.00,Peñafiel  Naranjada 2L,31.00,26.37,4.63
68412,Caja 1,admin,20/06/2025,,,30.00,23.79,6.21
,,,,0.27,Queso Fresco,30.00,23.79,6.21
68413,Caja 1,admin,20/06/2025,,,70.50,52.56,17.94
,,,,1.00,Pepsi Jumbo 3Lt,38.00,30.10,7.90
,,,,1.00,Caracol 2,8.50,6.54,1.96
,,,,8.00,Huevo Crio Individual 1pza,24.00,15.92,8.08
68414,Caja 1,admin,20/06/2025,,,13.00,11.05,1.95
,,,,1.00,Salsa Catsup 220gr Botella Plastico,13.00,11.05,1.95
68415,Caja 1,SUSANA,20/06/2025,,,33.00,27.39,5.61
,,,,1.00,Pan Tostado Bimbo Normal,33.00,27.39,5.61
68416,Caja 1,SUSANA,20/06/2025,,,12.00,6.78,5.22
,,,,2.00,Cigarro Marlboro Individual 1Pza,12.00,6.78,5.22
68417,Caja 1,SUSANA,20/06/2025,,,40.00,33.83,6.17
,,,,1.00,VOGUE 400HJ PAQ 4PZAS,30.00,23.84,6.16
,,,,1.00,Bolis Varios Sabores,10.00,9.99,0.01
68418,Caja 1,SUSANA,20/06/2025,,,71.00,61.17,9.83
,,,,0.16,Queso De Hebra,20.00,17.24,2.76
,,,,1.00,Tortillina Del Hogar 300gr 15pz,18.00,16.33,1.67
,,,,1.00,Jamon Americano Nutri 250g.,33.00,27.60,5.40
68419,Caja 1,SUSANA,20/06/2025,,,51.00,47.51,3.49
,,,,1.00,Envios De Recargas,1.00,0.01,0.99
,,,,50.00,RECARGAS XTREME (MULTICEL-MINISUPER),50.00,47.50,2.50
68420,Caja 1,JENNY,21/06/2025,,,12.00,6.78,5.22
,,,,2.00,Cigarro Marlboro Individual 1Pza,12.00,6.78,5.22
68421,Caja 1,JENNY,21/06/2025,,,130.00,111.60,18.40
,,,,0.50,Azucar 1 Kg,10.00,7.91,2.09
,,,,2.00,Chocomilk Sobre 22g,12.00,9.20,2.80
,,,,1.00,Chocomilk Sobre 160g,29.00,23.97,5.03
,,,,1.00,Lechera lata 375g,29.00,25.66,3.34
,,,,1.00,Mediacrema Lala 480ml,29.00,26.81,2.19
,,,,1.00,Nutrileche 1pza,21.00,18.05,2.95
68422,Caja 1,JENNY,21/06/2025,,,42.00,36.24,5.76
,,,,1.00,Coca Retornable 3LTS 3068,42.00,36.24,5.76
68423,Caja 1,JENNY,21/06/2025,,,16.00,11.45,4.55
,,,,1.00,Bolsa Basura Grande 1pza,9.00,5.99,3.01
,,,,1.00,Cerillo Flama Grande,7.00,5.46,1.54
68425,Caja Icsi,Luis,21/06/2025,,,499.80,488.25,11.55
,,,,525.00,MASTER XTREME MAYOREO RECARGA,499.80,488.25,11.55
68426,Caja Icsi,Luis,21/06/2025,,,1000.00,980.00,20.00
,,,,1000.00,MASTER SERVICIOS XTREME,1000.00,980.00,20.00
68428,Caja Icsi,Luis,21/06/2025,,,1000.02,976.50,23.52
,,,,1050.00,MASTER TMAC MAYOREO RECARGA,1000.02,976.50,23.52
68427,Caja 1,JENNY,21/06/2025,,,48.00,42.00,6.00
,,,,1.00,Epura Garrafon 20 Lts,48.00,42.00,6.00
68498,Caja 1,JENNY,21/06/2025,,,1386.00,1304.58,81.42
,,,,6.00,Servicio Domicilio,48.00,0.00,48.00
,,,,6.00,COCA RETORNABLE 3LTS PAQ 6PZA,1338.00,1304.58,33.42
68430,Caja 1,JENNY,21/06/2025,,,90.00,79.52,10.48
,,,,1.00,HUEVO CRIO CONO 30PZ,67.00,62.49,4.51
,,,,0.20,Salchijocho Pavo Any Agranel,10.00,7.06,2.94
,,,,1.00,Vinagre Ludy 1lt,13.00,9.97,3.03
68429,Caja Icsi,Luis,21/06/2025,,,50.00,32.82,17.18
,,,,1.00,Elote Herdez 225g,15.00,10.00,5.00
,,,,1.00,lala queso crema 190gm,35.00,22.82,12.18
68431,Caja 1,JENNY,21/06/2025,,,31.00,21.60,9.40
,,,,1.00,Garci Crespo Cereza 2.5 l,31.00,21.60,9.40
68432,Caja Icsi,Luis,21/06/2025,,,14.99,12.92,2.07
,,,,0.12,Queso De Hebra,14.99,12.92,2.07
68433,Caja 1,JENNY,21/06/2025,,,14.00,10.09,3.91
,,,,1.00,Nectar Valle Mango Minibrick 250ml,14.00,10.09,3.91
68434,Caja 1,JENNY,21/06/2025,,,19.50,10.94,8.56
,,,,3.00,Cigarro Marlboro Individual 1Pza,18.00,10.17,7.83
,,,,1.00,Clorets Menta 2.8gr 2Pastillas,1.50,0.77,0.73
68435,Caja 1,JENNY,21/06/2025,,,20.00,15.86,4.14
,,,,0.18,Queso Fresco,20.00,15.86,4.14
68436,Caja 1,JENNY,21/06/2025,,,65.00,55.08,9.92
,,,,1.00,Pepsi 1.5Lt,26.00,21.08,4.92
,,,,1.00,Patrona 1 Litro,39.00,34.00,5.00
68437,Caja 1,JENNY,21/06/2025,,,268.00,249.96,18.04
,,,,4.00,HUEVO CRIO CONO 30PZ,268.00,249.96,18.04
68438,Caja Icsi,Luis,21/06/2025,,,7.00,5.73,1.27
,,,,1.00,Crossantines 32g,7.00,5.73,1.27
68439,Caja 1,JENNY,21/06/2025,,,28.01,22.20,5.81
,,,,0.25,Queso Fresco,28.01,22.20,5.81
68440,Caja 1,JENNY,21/06/2025,,,13.00,8.55,4.45
,,,,1.00,Paleta Bubbaloo Xtreme Mora 1Pz,5.00,3.55,1.45
,,,,4.00,Bombon Individual,6.00,4.16,1.84
,,,,1.00,Bubbaloo platano 5.1gr,2.00,0.84,1.16
68441,Caja Icsi,Luis,21/06/2025,,,44.00,37.08,6.92
,,,,1.00,Coca Retornable 3LTS 3068,42.00,36.24,5.76
,,,,2.00,Vaso Plastico Individual del #8 1pza,2.00,0.84,1.16
68442,Caja 1,JENNY,21/06/2025,,,46.00,37.20,8.80
,,,,2.00,Cerillo Flama Grande,14.00,10.92,3.08
,,,,1.00,Garci Crespo Manzanita 2.5 lt,32.00,26.28,5.72
68445,Caja Icsi,Luis,21/06/2025,,,34.00,24.54,9.46
,,,,1.00,Valle Frut Citrus 2 Litros 330461,34.00,24.54,9.46
68443,Caja 1,JENNY,21/06/2025,,,3.00,1.68,1.32
,,,,0.02,Chile Guajillo 1pza,3.00,1.68,1.32
68444,Caja 1,JENNY,21/06/2025,,,32.00,26.28,5.72
,,,,1.00,Garci Crespo Manzanita 2.5 lt,32.00,26.28,5.72
68446,Caja 1,JENNY,21/06/2025,,,50.00,43.10,6.90
